Depot Id,Driver,Days,Days of the Week,Earliest start time,Latest start time,Max Duty Time,Max Drive Time,Number of Drivers Available
30103,Tesco,1,Monday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Monday,09:00,11:59,06:00,06:00,0
30103,Tesco TailendShort,1,Monday,09:00,11:59,04:30,04:30,3
30103,Tesco 0600T0800,1,Monday,06:00,08:00,10:15,09:00,7
30103,Tesco Fixedfroz,1,Monday,11:15,13:29,12:00,09:00,5
30103,Tesco 1100T1300,1,Monday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Monday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Monday,12:30,14:30,10:15,09:00,4
30103,Tesco 1430T1630,1,Monday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Monday,15:00,17:00,10:15,09:00,1
30103,Tesco 1600T1800,1,Monday,16:00,18:00,10:15,09:00,2
30103,Tesco 1630T1830,1,Monday,16:30,18:30,10:15,09:00,4
30103,Tesco 1700T1900,1,Monday,17:00,19:00,10:15,09:00,15
30103,Tesco 1800T2000,1,Monday,18:00,20:00,10:15,09:00,0
30103,Tesco 1900T2100,1,Monday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Monday,19:30,21:30,10:15,09:00,2
30103,Tesco 2000T2200,1,Monday,20:00,22:00,10:15,09:00,2
30103,Tesco 2100T2300,1,Monday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Monday,21:30,23:30,10:15,09:00,0
30103,Tesco 2145T2345,1,Monday,21:45,23:45,10:15,09:00,4
30103,Tesco,2,Monday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Monday,00:00,02:00,10:15,09:00,8
30103,Tesco 0100T0300,2,Monday,01:00,03:00,10:15,09:00,12
30103,Tesco 0200T0400,2,Monday,02:00,04:00,10:15,09:00,8
30103,Tesco 0300T0500,2,Monday,03:00,05:00,10:15,09:00,7
30103,Tesco 0330T0530,2,Monday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Monday,04:00,06:00,10:15,09:00,7
30103,Tesco 0430T0630,2,Monday,04:30,06:30,10:15,09:00,19
30103,Tesco 0500T0530,2,Monday,05:00,05:30,10:15,09:00,2
30103,Tesco 0600T0800,2,Monday,06:00,08:00,10:15,09:00,2
30103,Tesco,1,Tuesday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Tuesday,09:00,11:59,06:00,06:00,0
30103,Tesco TailendShort,1,Tuesday,09:00,11:59,04:30,04:30,2
30103,Tesco 0600T0800,1,Tuesday,06:00,08:00,10:15,09:00,3
30103,Tesco Fixedfroz,1,Tuesday,11:15,13:29,12:00,09:00,5
30103,Tesco 1100T1300,1,Tuesday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Tuesday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Tuesday,12:30,14:30,10:15,09:00,5
30103,Tesco 1430T1630,1,Tuesday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Tuesday,15:00,17:00,10:15,09:00,2
30103,Tesco 1600T1800,1,Tuesday,16:00,18:00,10:15,09:00,1
30103,Tesco 1630T1830,1,Tuesday,16:30,18:30,10:15,09:00,2
30103,Tesco 1700T1900,1,Tuesday,17:00,19:00,10:15,09:00,8
30103,Tesco 1800T2000,1,Tuesday,18:00,20:00,10:15,09:00,0
30103,Tesco 1900T2100,1,Tuesday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Tuesday,19:30,21:30,10:15,09:00,0
30103,Tesco 2000T2200,1,Tuesday,20:00,22:00,10:15,09:00,3
30103,Tesco 2100T2300,1,Tuesday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Tuesday,21:30,23:30,10:15,09:00,0
30103,Tesco 2145T2345,1,Tuesday,21:45,23:45,10:15,09:00,4
30103,Tesco,2,Tuesday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Tuesday,00:00,02:00,10:15,09:00,7
30103,Tesco 0100T0300,2,Tuesday,01:00,03:00,10:15,09:00,15
30103,Tesco 0200T0400,2,Tuesday,02:00,04:00,10:15,09:00,7
30103,Tesco 0300T0500,2,Tuesday,03:00,05:00,10:15,09:00,7
30103,Tesco 0330T0530,2,Tuesday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Tuesday,04:00,06:00,10:15,09:00,13
30103,Tesco 0430T0630,2,Tuesday,04:30,06:30,10:15,09:00,19
30103,Tesco 0500T0530,2,Tuesday,05:00,05:30,10:15,09:00,1
30103,Tesco 0600T0800,2,Tuesday,06:00,08:00,10:15,09:00,7
30103,Tesco,1,Wednesday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Wednesday,09:00,11:59,06:00,06:00,0
30103,Tesco TailendShort,1,Wednesday,09:00,11:59,04:30,04:30,2
30103,Tesco 0600T0800,1,Wednesday,06:00,08:00,10:15,09:00,0
30103,Tesco Fixedfroz,1,Wednesday,11:15,13:29,12:00,09:00,5
30103,Tesco 1100T1300,1,Wednesday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Wednesday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Wednesday,12:30,14:30,10:15,09:00,4
30103,Tesco 1430T1630,1,Wednesday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Wednesday,15:00,17:00,10:15,09:00,2
30103,Tesco 1600T1800,1,Wednesday,16:00,18:00,10:15,09:00,2
30103,Tesco 1630T1830,1,Wednesday,16:30,18:30,10:15,09:00,1
30103,Tesco 1700T1900,1,Wednesday,17:00,19:00,10:15,09:00,7
30103,Tesco 1800T2000,1,Wednesday,18:00,20:00,10:15,09:00,0
30103,Tesco 1900T2100,1,Wednesday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Wednesday,19:30,21:30,10:15,09:00,0
30103,Tesco 2000T2200,1,Wednesday,20:00,22:00,10:15,09:00,3
30103,Tesco 2100T2300,1,Wednesday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Wednesday,21:30,23:30,10:15,09:00,0
30103,Tesco 2145T2345,1,Wednesday,21:45,23:45,10:15,09:00,4
30103,Tesco,2,Wednesday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Wednesday,00:00,02:00,10:15,09:00,8
30103,Tesco 0100T0300,2,Wednesday,01:00,03:00,10:15,09:00,11
30103,Tesco 0200T0400,2,Wednesday,02:00,04:00,10:15,09:00,9
30103,Tesco 0300T0500,2,Wednesday,03:00,05:00,10:15,09:00,6
30103,Tesco 0330T0530,2,Wednesday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Wednesday,04:00,06:00,10:15,09:00,10
30103,Tesco 0430T0630,2,Wednesday,04:30,06:30,10:15,09:00,13
30103,Tesco 0500T0530,2,Wednesday,05:00,05:30,10:15,09:00,0
30103,Tesco 0600T0800,2,Wednesday,06:00,08:00,10:15,09:00,0
30103,Tesco,1,Thursday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Thursday,09:00,11:59,06:00,06:00,0
30103,Tesco TailendShort,1,Thursday,09:00,11:59,04:30,04:30,0
30103,Tesco 0600T0800,1,Thursday,06:00,08:00,10:15,09:00,0
30103,Tesco Fixedfroz,1,Thursday,11:15,13:29,12:00,09:00,5
30103,Tesco 1100T1300,1,Thursday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Thursday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Thursday,12:30,14:30,10:15,09:00,4
30103,Tesco 1430T1630,1,Thursday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Thursday,15:00,17:00,10:15,09:00,3
30103,Tesco 1600T1800,1,Thursday,16:00,18:00,10:15,09:00,2
30103,Tesco 1630T1830,1,Thursday,16:30,18:30,10:15,09:00,1
30103,Tesco 1700T1900,1,Thursday,17:00,19:00,10:15,09:00,6
30103,Tesco 1800T2000,1,Thursday,18:00,20:00,10:15,09:00,0
30103,Tesco 1900T2100,1,Thursday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Thursday,19:30,21:30,10:15,09:00,0
30103,Tesco 2000T2200,1,Thursday,20:00,22:00,10:15,09:00,3
30103,Tesco 2100T2300,1,Thursday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Thursday,21:30,23:30,10:15,09:00,0
30103,Tesco 2145T2345,1,Thursday,21:45,23:45,10:15,09:00,4
30103,Tesco,2,Thursday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Thursday,00:00,02:00,10:15,09:00,7
30103,Tesco 0100T0300,2,Thursday,01:00,03:00,10:15,09:00,7
30103,Tesco 0200T0400,2,Thursday,02:00,04:00,10:15,09:00,7
30103,Tesco 0300T0500,2,Thursday,03:00,05:00,10:15,09:00,5
30103,Tesco 0330T0530,2,Thursday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Thursday,04:00,06:00,10:15,09:00,9
30103,Tesco 0430T0630,2,Thursday,04:30,06:30,10:15,09:00,12
30103,Tesco 0500T0530,2,Thursday,05:00,05:30,10:15,09:00,0
30103,Tesco 0600T0800,2,Thursday,06:00,08:00,10:15,09:00,0
30103,Tesco,1,Friday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Friday,09:00,11:59,06:00,06:00,0
30103,Tesco TailendShort,1,Friday,09:00,11:59,04:30,04:30,2
30103,Tesco 0600T0800,1,Friday,06:00,08:00,10:15,09:00,0
30103,Tesco Fixedfroz,1,Friday,11:15,13:29,12:00,09:00,6
30103,Tesco 1100T1300,1,Friday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Friday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Friday,12:30,14:30,10:15,09:00,3
30103,Tesco 1430T1630,1,Friday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Friday,15:00,17:00,10:15,09:00,2
30103,Tesco 1600T1800,1,Friday,16:00,18:00,10:15,09:00,1
30103,Tesco 1630T1830,1,Friday,16:30,18:30,10:15,09:00,2
30103,Tesco 1700T1900,1,Friday,17:00,19:00,10:15,09:00,10
30103,Tesco 1800T2000,1,Friday,18:00,20:00,10:15,09:00,0
30103,Tesco 1900T2100,1,Friday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Friday,19:30,21:30,10:15,09:00,0
30103,Tesco 2000T2200,1,Friday,20:00,22:00,10:15,09:00,0
30103,Tesco 2100T2300,1,Friday,21:00,23:00,10:15,09:00,1
30103,Tesco 2130T2330,1,Friday,21:30,23:30,10:15,09:00,0
30103,Tesco 2145T2345,1,Friday,21:45,23:45,10:15,09:00,0
30103,Tesco,2,Friday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Friday,00:00,02:00,10:15,09:00,6
30103,Tesco 0100T0300,2,Friday,01:00,03:00,10:15,09:00,9
30103,Tesco 0200T0400,2,Friday,02:00,04:00,10:15,09:00,7
30103,Tesco 0300T0500,2,Friday,03:00,05:00,10:15,09:00,6
30103,Tesco 0330T0530,2,Friday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Friday,04:00,06:00,10:15,09:00,8
30103,Tesco 0430T0630,2,Friday,04:30,06:30,10:15,09:00,12
30103,Tesco 0500T0530,2,Friday,05:00,05:30,10:15,09:00,0
30103,Tesco 0600T0800,2,Friday,06:00,08:00,10:15,09:00,1
30103,Tesco,1,Saturday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Saturday,09:00,11:59,06:00,06:00,2
30103,Tesco TailendShort,1,Saturday,09:00,11:59,04:30,04:30,4
30103,Tesco 0600T0800,1,Saturday,06:00,08:00,10:15,09:00,0
30103,Tesco Fixedfroz,1,Saturday,11:15,13:29,12:00,09:00,5
30103,Tesco 1100T1300,1,Saturday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Saturday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Saturday,12:30,14:30,10:15,09:00,2
30103,Tesco 1430T1630,1,Saturday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Saturday,15:00,17:00,10:15,09:00,1
30103,Tesco 1600T1800,1,Saturday,16:00,18:00,10:15,09:00,2
30103,Tesco 1630T1830,1,Saturday,16:30,18:30,10:15,09:00,2
30103,Tesco 1700T1900,1,Saturday,17:00,19:00,10:15,09:00,11
30103,Tesco 1800T2000,1,Saturday,18:00,20:00,10:15,09:00,1
30103,Tesco 1900T2100,1,Saturday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Saturday,19:30,21:30,10:15,09:00,0
30103,Tesco 2000T2200,1,Saturday,20:00,22:00,10:15,09:00,1
30103,Tesco 2100T2300,1,Saturday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Saturday,21:30,23:30,10:15,09:00,1
30103,Tesco 2145T2345,1,Saturday,21:45,23:45,10:15,09:00,4
30103,Tesco,2,Saturday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Saturday,00:00,02:00,10:15,09:00,5
30103,Tesco 0100T0300,2,Saturday,01:00,03:00,10:15,09:00,8
30103,Tesco 0200T0400,2,Saturday,02:00,04:00,10:15,09:00,5
30103,Tesco 0300T0500,2,Saturday,03:00,05:00,10:15,09:00,6
30103,Tesco 0330T0530,2,Saturday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Saturday,04:00,06:00,10:15,09:00,4
30103,Tesco 0430T0630,2,Saturday,04:30,06:30,10:15,09:00,10
30103,Tesco 0500T0530,2,Saturday,05:00,05:30,10:15,09:00,0
30103,Tesco 0600T0800,2,Saturday,06:00,08:00,10:15,09:00,3
30103,Tesco,1,Sunday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Sunday,09:00,11:59,06:00,06:00,0
30103,Tesco TailendShort,1,Sunday,09:00,11:59,04:30,04:30,3
30103,Tesco 0600T0800,1,Sunday,06:00,08:00,10:15,09:00,0
30103,Tesco Fixedfroz,1,Sunday,11:15,13:29,12:00,09:00,4
30103,Tesco 1100T1300,1,Sunday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Sunday,12:00,14:00,10:15,09:00,0
30103,Tesco 1230T1430,1,Sunday,12:30,14:30,10:15,09:00,3
30103,Tesco 1430T1630,1,Sunday,14:30,16:15,10:15,09:00,0
30103,Tesco 1500T1700,1,Sunday,15:00,17:00,10:15,09:00,1
30103,Tesco 1600T1800,1,Sunday,16:00,18:00,10:15,09:00,3
30103,Tesco 1630T1830,1,Sunday,16:30,18:30,10:15,09:00,4
30103,Tesco 1700T1900,1,Sunday,17:00,19:00,10:15,09:00,10
30103,Tesco 1800T2000,1,Sunday,18:00,20:00,10:15,09:00,1
30103,Tesco 1900T2100,1,Sunday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Sunday,19:30,21:30,10:15,09:00,0
30103,Tesco 2000T2200,1,Sunday,20:00,22:00,10:15,09:00,0
30103,Tesco 2100T2300,1,Sunday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Sunday,21:30,23:30,10:15,09:00,1
30103,Tesco 2145T2345,1,Sunday,21:45,23:45,10:15,09:00,3
30103,Tesco,2,Sunday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Sunday,00:00,02:00,10:15,09:00,3
30103,Tesco 0100T0300,2,Sunday,01:00,03:00,10:15,09:00,10
30103,Tesco 0200T0400,2,Sunday,02:00,04:00,10:15,09:00,4
30103,Tesco 0300T0500,2,Sunday,03:00,05:00,10:15,09:00,5
30103,Tesco 0330T0530,2,Sunday,03:30,05:30,10:15,09:00,2
30103,Tesco 0400T0600,2,Sunday,04:00,06:00,10:15,09:00,0
30103,Tesco 0430T0630,2,Sunday,04:30,06:30,10:15,09:00,9
30103,Tesco 0500T0530,2,Sunday,05:00,05:30,10:15,09:00,0
30103,Tesco 0600T0800,2,Sunday,06:00,08:00,10:15,09:00,0
30103,Tesco,1,Bank Holiday,00:00,23:59,10:15,09:00,0
30103,Tesco Tailend,1,Bank Holiday,09:00,11:59,06:00,06:00,1
30103,Tesco TailendShort,1,Bank Holiday,09:00,11:59,04:30,04:30,3
30103,Tesco 0600T0800,1,Bank Holiday,06:00,08:00,10:15,09:00,1
30103,Tesco Fixedfroz,1,Bank Holiday,11:15,13:29,12:00,09:00,5
30103,Tesco 1100T1300,1,Bank Holiday,11:00,13:00,10:15,09:00,0
30103,Tesco 1200T1400,1,Bank Holiday,12:00,14:00,10:15,09:00,2
30103,Tesco 1230T1430,1,Bank Holiday,12:30,14:30,10:15,09:00,1
30103,Tesco 1430T1630,1,Bank Holiday,14:30,16:15,10:15,09:00,1
30103,Tesco 1500T1700,1,Bank Holiday,15:00,17:00,10:15,09:00,2
30103,Tesco 1600T1800,1,Bank Holiday,16:00,18:00,10:15,09:00,3
30103,Tesco 1630T1830,1,Bank Holiday,16:30,18:30,10:15,09:00,3
30103,Tesco 1700T1900,1,Bank Holiday,17:00,19:00,10:15,09:00,12
30103,Tesco 1800T2000,1,Bank Holiday,18:00,20:00,10:15,09:00,0
30103,Tesco 1900T2100,1,Bank Holiday,19:00,21:00,10:15,09:00,1
30103,Tesco 1930T2130,1,Bank Holiday,19:30,21:30,10:15,09:00,1
30103,Tesco 2000T2200,1,Bank Holiday,20:00,22:00,10:15,09:00,1
30103,Tesco 2100T2300,1,Bank Holiday,21:00,23:00,10:15,09:00,0
30103,Tesco 2130T2330,1,Bank Holiday,21:30,23:30,10:15,09:00,0
30103,Tesco 2145T2345,1,Bank Holiday,21:45,23:45,10:15,09:00,3
30103,Tesco,2,Bank Holiday,00:00,23:59,10:15,09:00,0
30103,Tesco 0000T0200,2,Bank Holiday,00:00,02:00,10:15,09:00,4
30103,Tesco 0100T0300,2,Bank Holiday,01:00,03:00,10:15,09:00,9
30103,Tesco 0200T0400,2,Bank Holiday,02:00,04:00,10:15,09:00,7
30103,Tesco 0300T0500,2,Bank Holiday,03:00,05:00,10:15,09:00,6
30103,Tesco 0330T0530,2,Bank Holiday,03:30,05:30,10:15,09:00,0
30103,Tesco 0400T0600,2,Bank Holiday,04:00,06:00,10:15,09:00,8
30103,Tesco 0430T0630,2,Bank Holiday,04:30,06:30,10:15,09:00,6
30103,Tesco 0500T0530,2,Bank Holiday,05:00,05:30,10:15,09:00,0
30103,Tesco 0600T0800,2,Bank Holiday,06:00,08:00,10:15,09:00,1
30103,Agency 08T12,1,Monday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Monday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Monday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Monday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Monday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Monday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Tuesday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Tuesday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Tuesday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Tuesday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Tuesday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Tuesday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Wednesday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Wednesday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Wednesday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Wednesday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Wednesday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Wednesday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Thursday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Thursday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Thursday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Thursday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Thursday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Thursday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Friday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Friday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Friday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Friday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Friday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Friday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Saturday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Saturday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Saturday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Saturday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Saturday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Saturday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Sunday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Sunday,12:00,13:59,10:15,09:00,3
30103,Agency 14T16,1,Sunday,14:00,15:59,10:15,09:00,3
30103,Agency 16T18,1,Sunday,16:00,17:59,10:15,09:00,3
30103,Agency 18T20,1,Sunday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Sunday,20:00,23:59,10:15,09:00,2
30103,Agency 08T12,1,Bank Holiday,08:00,11:59,10:15,09:00,3
30103,Agency 12T14,1,Bank Holiday,12:00,13:59,10:15,09:00,2
30103,Agency 14T16,1,Bank Holiday,14:00,15:59,10:15,09:00,2
30103,Agency 16T18,1,Bank Holiday,16:00,17:59,10:15,09:00,2
30103,Agency 18T20,1,Bank Holiday,18:00,19:59,10:15,09:00,6
30103,Agency 20T2359,1,Bank Holiday,20:00,23:59,10:15,09:00,2
30103,Agency 00T05,2,Monday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Monday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Tuesday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Tuesday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Wednesday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Wednesday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Thursday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Thursday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Friday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Friday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Saturday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Saturday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Sunday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Sunday,05:30,07:30,10:15,09:00,18
30103,Agency 00T05,2,Bank Holiday,00:00,04:59,10:15,09:00,2
30103,Agency 0530T0730,2,Bank Holiday,05:30,07:30,10:15,09:00,18
30103,Haulier,1,Monday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Tuesday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Wednesday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Thursday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Friday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Saturday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Sunday,00:00,23:59,10:15,09:00,5
30103,Haulier,1,Bank Holiday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Monday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Tuesday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Wednesday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Thursday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Friday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Saturday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Sunday,00:00,23:59,10:15,09:00,5
30103,Haulier,2,Bank Holiday,00:00,23:59,10:15,09:00,5
30102,Tesco,1,Monday,00:00,23:59,10:15,09:00,100
30102,Tesco Tailend,1,Monday,10:00,13:59,06:00,06:00,0
30102,Tesco Fixedfroz,1,Monday,11:15,13:29,12:00,09:00,0
30102,Tesco 1000T1100,1,Monday,10:00,11:00,10:15,09:00,0
30102,Tesco 1100T1200,1,Monday,11:00,12:00,10:15,09:00,0
30102,Tesco 1200T1400,1,Monday,12:00,13:00,10:15,09:00,0
30102,Tesco 1300T1400,1,Monday,13:00,14:00,10:15,09:00,0
30102,Tesco 1400T1500,1,Monday,14:00,15:00,10:15,09:00,0
